ImageNumber,ObjectNumber,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_NR,Metadata_STAIN,Metadata_Series,Metadata_T_NUMBER,Metadata_X,Metadata_Y,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
168,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y68000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y68000,1964.1446271682812,317.3683261995945,0,2
168,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y68000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y68000,487.8109110747409,813.4978177850518,0,3
169,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y70000,113.15977628777527,64.39038418761321,0,1
169,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y70000,1160.891543475624,1186.3279403432457,0,2
169,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y70000,194.25336431929958,185.82202886018484,0,3
169,4,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y70000,27.485252046956692,326.7328598204597,0,4
169,5,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y70000,687.619812583668,471.9268183846497,0,5
169,6,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y70000,380.95451183431953,754.2204142011834,0,6
169,7,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y70000,288.4689507494647,942.8625267665952,0,7
169,8,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y70000,42.95657851779301,1041.4355207313092,0,8
169,9,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y70000,218.43840729987556,1077.4827872252179,0,9
169,10,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y70000,31.843087790111,1144.76034308779,0,10
170,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y72000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y72000,999.2143623639095,999.3990404417419,0,1
171,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y74000,999.5634151677169,999.4804763803693,0,1
172,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y76000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y76000,293.869913361459,840.9692685584831,0,1
172,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y76000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y76000,999.6869795772125,848.7809387316374,0,2
172,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y76000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y76000,969.5642823749415,65.39551192145862,0,3
172,4,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y76000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y76000,993.4693544227629,208.82437892203214,0,4
172,5,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X24000.Y76000.tile.png,0,AE1531,CD66b,0,UMC,X24000,Y76000,304.54595680562534,1569.5896534404822,0,5
173,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y10000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y10000,788.7469757448183,1842.0865373697495,0,1
174,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y12000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y12000,1221.6999713391367,207.85889301630297,0,1
174,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y12000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y12000,1171.2791206887216,1493.306150305918,0,2
175,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y14000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y14000,21.00049394912324,48.70782909360336,0,1
175,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y14000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y14000,1062.9324237120252,1114.6143179054482,0,2
176,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y16000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y16000,990.8644387004099,986.2830667192827,0,1
176,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y16000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y16000,1950.3636665559616,1934.706299125429,0,2
176,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y16000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y16000,1705.1499862901014,1973.3973128598848,0,3
177,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,1042.7728452383367,865.4415216211916,0,1
177,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,1041.0633114710213,1256.6157140944988,0,2
177,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,1317.4073011318349,1240.863860991551,0,3
177,4,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,1176.2997126235368,1327.8200042055091,0,4
177,5,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,1359.5194085027726,1326.0271102895872,0,5
177,6,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,1291.2948658649398,1417.5490286771508,0,6
177,7,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,1148.9623570520966,1474.2225222363406,0,7
177,8,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,987.5341328413284,1449.6360701107012,0,8
177,9,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,1240.976167778837,1485.0629170638704,0,9
177,10,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,759.6279737961154,1583.208481783703,0,10
177,11,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,895.2561924982307,1533.348761500354,0,11
177,12,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,537.4578082191781,1617.0032876712328,0,12
177,13,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,802.5465069860279,1632.3165668662675,0,13
177,14,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,683.1509174311926,1650.0600917431193,0,14
177,15,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,949.6590370955012,1703.2817679558011,0,15
177,16,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,811.4965694682676,1699.6110634648371,0,16
177,17,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,424.76274291696654,1790.498004318524,0,17
177,18,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,790.0789580240248,1766.0531785666083,0,18
177,19,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,560.071818891491,1780.6803278688524,0,19
177,20,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,662.5684144229256,1837.9467800346401,0,20
177,21,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,775.8126770538244,1846.308073654391,0,21
177,22,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,20.705738705738707,1847.953194953195,0,22
177,23,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,462.311727363849,1862.5853658536585,0,23
177,24,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,845.7094653812445,1900.6993865030674,0,24
177,25,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,492.24536886577835,1914.8154046148845,0,25
177,26,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,203.69976470588236,1904.1698823529412,0,26
177,27,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,426.1052966101695,1963.8207627118645,0,27
177,28,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,338.9429487179487,1930.4916666666666,0,28
177,29,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,186.68357416691242,1972.0800648776171,0,29
177,30,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,23.088671875,1936.96875,0,30
177,31,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y18000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y18000,75.37353671514721,1967.3061369279887,0,31
178,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y20000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y20000,1000.8668442951016,1000.3413514087548,0,1
179,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y22000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y22000,913.795506043518,927.3991074214689,0,1
180,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y24000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y24000,797.7210431815805,853.7435599945907,0,1
181,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y50000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y50000,1357.2821839736787,1103.0145335386323,0,1
181,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y50000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y50000,1725.7822284646677,184.5573193408331,0,2
181,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y50000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y50000,1282.3958333333333,119.68564814814815,0,3
182,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y52000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y52000,1003.8680052831913,993.8810617523322,0,1
183,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y54000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y54000,999.4927703225849,999.4948448376251,0,1
184,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y56000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y56000,999.1714375902169,999.866797998901,0,1
185,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y58000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y58000,981.9869942603264,1019.6819260743384,0,1
186,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y60000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y60000,876.9650438542382,989.5787009017587,0,1
186,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y60000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y60000,1907.4618181818182,1695.274181818182,0,2
186,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y60000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y60000,16.276360544217688,1865.358843537415,0,3
187,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y62000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y62000,57.67718727603506,143.04349743646287,0,1
187,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y62000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y62000,1105.098304366269,1074.9144806449494,0,2
188,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y64000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y64000,979.3531874743228,1038.0005117783553,0,1
189,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y66000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y66000,945.1896635020382,995.116809547178,0,1
189,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y66000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y66000,1912.6045090602613,920.2488411293721,0,2
190,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y68000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y68000,234.93007978045196,167.99364306444366,0,1
190,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y68000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y68000,1104.2906557593396,1102.9452784486666,0,2
191,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y70000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y70000,999.2607431877624,999.1589342801773,0,1
192,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y72000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y72000,1000.2274670562952,999.1576654315644,0,1
193,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y74000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y74000,936.2284499986139,952.2080114935135,0,1
194,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X26000.Y8000.tile.png,0,AE1531,CD66b,0,UMC,X26000,Y8000,1709.9650192028832,1726.003937652819,0,1
195,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y10000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y10000,992.5107519197372,1002.0105886266558,0,1
196,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y12000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y12000,1003.0054547298594,1001.7158464320825,0,1
197,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y14000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y14000,931.7259307184577,971.6727683909709,0,1
197,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y14000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y14000,1939.0357815442562,1077.869868173258,0,2
197,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y14000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y14000,1990.4715561824166,1080.9760225669959,0,3
198,1,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y16000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y16000,564.1054188996179,171.37516754763968,0,1
198,2,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y16000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y16000,1722.1217904233172,74.31349757113117,0,2
198,3,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y16000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y16000,1674.4739565872005,475.7619184044181,0,3
198,4,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y16000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y16000,1932.7157785989589,164.20904358882663,0,4
198,5,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y16000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y16000,1648.0549242424242,157.65388257575756,0,5
198,6,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y16000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y16000,1771.054377169302,166.6521403779406,0,6
198,7,20170119,file:/hpc/dhl_ec/VirtualSlides/CD66b/_ndpi_tiles/AE1531.UMC.CD66b.20170119/tiles/AE1531.UMC.CD66b.20170119.X28000.Y16000.tile.png,0,AE1531,CD66b,0,UMC,X28000,Y16000,1822.929422548121,249.10632447296058,0,7
