ImageNumber,ObjectNumber,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_NR,Metadata_STAIN,Metadata_Series,Metadata_TILENR,Metadata_T_NUMBER,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
87,5,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,772.2493839329719,52.641202562838835,0,5
87,6,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,827.8400913763563,165.8252427184466,0,6
87,7,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,1932.996888612321,519.7224642190417,0,7
87,8,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,649.7023950675836,558.2321555608253,0,8
87,9,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,1942.2868055555555,610.7083333333334,0,9
87,10,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,1372.5538712024825,1468.8735182930736,0,10
87,11,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,1714.1492762364294,823.3097104945717,0,11
87,12,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,1202.1049544576317,867.2321280706597,0,12
87,13,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,433.2598039215686,882.0294117647059,0,13
87,14,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,1451.3852713178294,922.6209302325582,0,14
87,15,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,850.1864161849711,963.6488439306358,0,15
87,16,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,702.5582495564754,1170.6315789473683,0,16
87,17,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,266.0657425742574,1564.6055445544555,0,17
87,18,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,37.52226113056528,1557.7513756878438,0,18
87,19,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_244.normalized.tile.tissue.png,0,AE4780,SMA,0,244,,121.80022541561003,1635.010989010989,0,19
88,1,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_245.normalized.tile.tissue.png,0,AE4780,SMA,0,245,,931.0130669325949,1392.645301286951,0,1
88,2,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_245.normalized.tile.tissue.png,0,AE4780,SMA,0,245,,88.70268433571187,622.3885490995583,0,2
88,3,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_245.normalized.tile.tissue.png,0,AE4780,SMA,0,245,,1924.5932391244112,767.9331917120778,0,3
88,4,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_245.normalized.tile.tissue.png,0,AE4780,SMA,0,245,,27.25405055087492,588.4381075826312,0,4
88,5,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_245.normalized.tile.tissue.png,0,AE4780,SMA,0,245,,1803.919281145294,676.3837953091685,0,5
88,6,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_245.normalized.tile.tissue.png,0,AE4780,SMA,0,245,,1748.117238860482,817.8845872899927,0,6
88,7,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_245.normalized.tile.tissue.png,0,AE4780,SMA,0,245,,1152.9855042451854,844.6875129426383,0,7
88,8,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_245.normalized.tile.tissue.png,0,AE4780,SMA,0,245,,1983.7768910478835,937.4354614850798,0,8
89,1,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_246.normalized.tile.tissue.png,0,AE4780,SMA,0,246,,685.0045465898766,1490.976305364807,0,1
89,2,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_246.normalized.tile.tissue.png,0,AE4780,SMA,0,246,,399.9788007268322,725.7625681405209,0,2
89,3,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_246.normalized.tile.tissue.png,0,AE4780,SMA,0,246,,618.7546439628483,1042.9512383900928,0,3
89,4,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_246.normalized.tile.tissue.png,0,AE4780,SMA,0,246,,94.28537698095086,1501.4329998399232,0,4
89,5,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_246.normalized.tile.tissue.png,0,AE4780,SMA,0,246,,642.2632218844985,1127.6103343465045,0,5
89,6,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_246.normalized.tile.tissue.png,0,AE4780,SMA,0,246,,965.3499344692005,1253.4364351245085,0,6
89,7,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_246.normalized.tile.tissue.png,0,AE4780,SMA,0,246,,883.5824014125957,1282.36698057681,0,7
89,8,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_246.normalized.tile.tissue.png,0,AE4780,SMA,0,246,,1033.8666666666666,1354.2143939393939,0,8
89,9,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_246.normalized.tile.tissue.png,0,AE4780,SMA,0,246,,1484.4848714069592,1564.999243570348,0,9
89,10,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_246.normalized.tile.tissue.png,0,AE4780,SMA,0,246,,1444.1608974358974,1604.9054487179487,0,10
89,11,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_246.normalized.tile.tissue.png,0,AE4780,SMA,0,246,,1885.7620563271605,1942.8840663580247,0,11
90,1,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,1777.8151093439365,195.1702286282306,0,1
90,2,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,1915.8448102790605,397.5605300140534,0,2
90,3,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,1824.5208581644815,803.2034167659913,0,3
90,4,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,1866.788232749297,912.9212632489725,0,4
90,5,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,1293.6276908920202,1665.4280514855782,0,5
90,6,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,1920.592545396623,1119.385154507805,0,6
90,7,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,1267.187198836258,1132.9791799254479,0,7
90,8,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,1408.8939755838642,1229.3328025477706,0,8
90,9,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,909.3296348858212,1505.1714617468713,0,9
90,10,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,777.2862445169272,1609.0619727814644,0,10
90,11,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,361.4894941634241,1705.971206225681,0,11
90,12,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,390.48382004735595,1744.0690607734807,0,12
90,13,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,1580.886345381526,1741.94578313253,0,13
90,14,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,318.12169898430284,1824.434164358264,0,14
90,15,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,419.2255434782609,1787.2635869565217,0,15
90,16,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,114.83808016877637,1861.337552742616,0,16
90,17,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_247.normalized.tile.tissue.png,0,AE4780,SMA,0,247,,332.2245042492918,1905.6090651558075,0,17
91,1,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,39.872544080604534,45.602770780856424,0,1
91,2,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1465.9650396665322,99.88597552776658,0,2
91,3,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1029.3521321496144,244.68075971474312,0,3
91,4,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1344.698949291914,201.51713111009593,0,4
91,5,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,65.40545590433483,213.85812157448927,0,5
91,6,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,865.1018619934283,237.37641474990872,0,6
91,7,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1636.5731909149597,512.3642702036504,0,7
91,8,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1478.1920765635432,268.4328956154017,0,8
91,9,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1873.9142191142191,253.67505827505826,0,9
91,10,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,598.4105664839299,428.4444265290766,0,10
91,11,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1147.8688741419808,474.8859775147659,0,11
91,12,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,130.6418628853909,474.9807467152335,0,12
91,13,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1389.4005021971125,491.8932831136221,0,13
91,14,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,284.703253626029,522.1364170913367,0,14
91,15,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,790.3489000385952,730.4280200694712,0,15
91,16,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1351.2513328255902,641.060167555217,0,16
91,17,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,426.8875273522976,921.1024070021882,0,17
91,18,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,356.1778539931406,972.3679568838804,0,18
91,19,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,253.5302294197031,1061.1145748987853,0,19
91,20,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,96.2083639031548,1056.5685986793837,0,20
91,21,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,214.62147406733393,1160.7525022747952,0,21
91,22,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,38.723386765310316,1166.9584874640361,0,22
91,23,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,188.92229807219704,1637.5464256457867,0,23
91,24,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,476.06410256410254,1246.282726045884,0,24
91,25,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,980.4511415525114,1309.0420091324202,0,25
91,26,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,387.66138372447426,1403.1328863151477,0,26
91,27,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,55.3563656147987,1360.949401523395,0,27
91,28,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1084.418172690763,1378.4708835341366,0,28
91,29,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,571.812734082397,1411.5381431105855,0,29
91,30,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,812.3698154545244,1751.4536491781234,0,30
91,31,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1294.0281087118392,1482.3490320178705,0,31
91,32,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,813.1419847328244,1453.1007633587785,0,32
91,33,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1211.7518194223335,1583.0991585171707,0,33
91,34,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,379.514678030303,1540.356534090909,0,34
91,35,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,577.6983188044832,1655.3448674613057,0,35
91,36,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1361.802617801047,1575.2968586387435,0,36
91,37,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,84.04838709677419,1579.140120967742,0,37
91,38,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1324.97646267653,1714.5578345662407,0,38
91,39,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1139.2931137130383,1747.8999801547927,0,39
91,40,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,807.4921070693205,1728.6547700754977,0,40
91,41,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,481.54460093896716,1791.7323943661972,0,41
91,42,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1051.8440917107584,1886.268430335097,0,42
91,43,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,173.4865831842576,1971.8843172331544,0,43
91,44,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_248.normalized.tile.tissue.png,0,AE4780,SMA,0,248,,1011.9459843638948,1967.8507462686566,0,44
92,1,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_252.normalized.tile.tissue.png,0,AE4780,SMA,0,252,,1485.6661233382422,285.98226785822357,0,1
92,2,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_252.normalized.tile.tissue.png,0,AE4780,SMA,0,252,,1870.5006693440428,22.190428380187416,0,2
92,3,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_252.normalized.tile.tissue.png,0,AE4780,SMA,0,252,,1904.0055566019967,150.35976643435674,0,3
92,4,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_252.normalized.tile.tissue.png,0,AE4780,SMA,0,252,,1761.0813909056171,94.85135651509361,0,4
92,5,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_252.normalized.tile.tissue.png,0,AE4780,SMA,0,252,,1581.6567328918322,68.0813097866078,0,5
92,6,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_252.normalized.tile.tissue.png,0,AE4780,SMA,0,252,,1849.3415529905562,190.64165792235048,0,6
92,7,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_252.normalized.tile.tissue.png,0,AE4780,SMA,0,252,,1962.2397418165053,300.6851083448594,0,7
93,1,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_253.normalized.tile.tissue.png,0,AE4780,SMA,0,253,,288.8487573577502,59.25850228907783,0,1
93,2,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_253.normalized.tile.tissue.png,0,AE4780,SMA,0,253,,414.0320994794679,18.803643724696357,0,2
93,3,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_253.normalized.tile.tissue.png,0,AE4780,SMA,0,253,,512.1046931407942,27.709550377420413,0,3
93,4,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_253.normalized.tile.tissue.png,0,AE4780,SMA,0,253,,629.3578015492438,69.90049797122833,0,4
93,5,nan,file:/Users/slaan3/git/swvanderlaan/slideToolKit/upgrade_study/SMA/AE4780.SMA/AE4780.SMA.tiles/AE4780.SMA_253.normalized.tile.tissue.png,0,AE4780,SMA,0,253,,777.9280712921706,50.72692552514322,0,5
